datetime,date,hour,day_of_week,month,is_weekend,is_holiday,is_festival,is_pre_holiday,is_post_holiday,is_pre_festival,is_post_festival,workday_after_holiday,temperature,humidity,wind_speed,solar_irradiance,load,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24
09-01-2024 00:00,09-01-2024,0,1,1,0,0,0,0,0,0,0,0,23.71142429,67.02273789,3.67461956,0,2166.712226,2057.241634,2124.085247,2097.739741,1952.700727,101.8331126
09-01-2024 01:00,09-01-2024,1,1,1,0,0,0,0,0,0,0,0,22.96567001,68.68918435,3.501436749,117.473573,2048.257376,2166.712226,1973.729052,2154.054161,1954.476851,105.2661558
09-01-2024 02:00,09-01-2024,2,1,1,0,0,0,0,0,0,0,0,23.18139599,69.7373771,4.189993773,232.9371406,1950.979726,2048.257376,2066.32585,2112.395532,1957.582198,106.9446962
09-01-2024 03:00,09-01-2024,3,1,1,0,0,0,0,0,0,0,0,26.59648417,77.09612858,4.574501975,344.4150891,1971.41558,1950.979726,1930.736713,2017.427587,1952.776109,104.407003
09-01-2024 04:00,09-01-2024,4,1,1,0,0,0,0,0,0,0,0,26.00888036,84.3848652,2.276778979,450,2071.924244,1971.41558,1884.481847,1726.203684,1954.471062,104.3638406
09-01-2024 05:00,09-01-2024,5,1,1,0,0,0,0,0,0,0,0,26.13660963,53.26210788,4.31445534,547.8852861,2075.233574,2071.924244,1969.84898,1934.555252,1962.281162,105.9007892
09-01-2024 06:00,09-01-2024,6,1,1,0,0,0,0,0,0,0,0,28.04401685,61.83768323,4.113449857,636.3961031,1927.488037,2075.233574,1932.651994,1986.566305,1966.672186,108.3839198
09-01-2024 07:00,09-01-2024,7,1,1,0,0,0,0,0,0,0,0,27.58379475,60.41396291,1.311917386,714.0180063,2051.40052,1927.488037,1995.188651,1884.085642,1966.457022,108.4594928
09-01-2024 08:00,09-01-2024,8,1,1,0,0,0,0,0,0,0,0,25.12183258,58.76304818,1.748569918,779.4228634,1882.485741,2051.40052,1946.325789,1897.79015,1968.799183,109.7066941
09-01-2024 09:00,09-01-2024,9,1,1,0,0,0,0,0,0,0,0,24.71983337,58.30516159,2.008964307,831.4915793,1853.10937,1882.485741,1894.09831,1961.686113,1966.139181,111.041119
09-01-2024 10:00,09-01-2024,10,1,1,0,0,0,0,0,0,0,0,22.50852371,50.94141435,3.569907697,869.3332437,1659.278848,1853.10937,1990.516741,1947.863956,1964.431308,112.5029159
09-01-2024 11:00,09-01-2024,11,1,1,0,0,0,0,0,0,0,0,23.58297208,50.83663175,2.179998775,892.3003752,1948.359671,1659.278848,1799.119619,1929.451264,1950.629729,128.3634121
09-01-2024 12:00,09-01-2024,12,1,1,0,0,0,0,0,0,0,0,20.3043197,54.59201303,1.746498824,900,1939.970543,1948.359671,1862.432807,1856.34129,1956.848065,124.2537067
09-01-2024 13:00,09-01-2024,13,1,1,0,0,0,0,0,0,0,0,17.17472335,53.4774841,3.491239752,892.3003752,1916.165881,1939.970543,1872.010916,2004.961193,1960.078804,122.6902655
09-01-2024 14:00,09-01-2024,14,1,1,0,0,0,0,0,0,0,0,19.460638,53.95335059,1.750559457,869.3332437,1876.706517,1916.165881,1863.872224,1914.13068,1961.918594,121.638789
09-01-2024 15:00,09-01-2024,15,1,1,0,0,0,0,0,0,0,0,14.85370715,50.80489133,1.394887484,831.4915793,1672.830915,1876.706517,1789.427383,2020.268281,1962.453356,121.2164842
09-01-2024 16:00,09-01-2024,16,1,1,0,0,0,0,0,0,0,0,17.1268007,50.5353688,1.866024983,779.4228634,1946.39449,1672.830915,1895.47682,1888.259405,1957.59517,130.43835
09-01-2024 17:00,09-01-2024,17,1,1,0,0,0,0,0,0,0,0,17.04237618,64.93099925,2.035961909,714.0180063,1939.004768,1946.39449,1836.467668,1843.392043,1959.71674,129.7965788
09-01-2024 18:00,09-01-2024,18,1,1,0,0,0,0,0,0,0,0,16.84323437,63.3394508,2.673350266,636.3961031,2001.621077,1939.004768,2129.798609,1976.446503,1963.989119,127.2254192
09-01-2024 19:00,09-01-2024,19,1,1,0,0,0,0,0,0,0,0,17.82296897,70.88210049,1.974464632,547.8852861,2126.186926,2001.621077,1939.462031,2051.830505,1958.648388,122.5674408
09-01-2024 20:00,09-01-2024,20,1,1,0,0,0,0,0,0,0,0,18.76579335,64.99875833,1.487889361,450,2061.214508,2126.186926,1901.085664,2026.706119,1966.428592,127.1377499
09-01-2024 21:00,09-01-2024,21,1,1,0,0,0,0,0,0,0,0,20.00065461,60.46676975,1.781624101,344.4150891,2146.373539,2061.214508,2073.529912,2083.400014,1973.100628,127.7597026
09-01-2024 22:00,09-01-2024,22,1,1,0,0,0,0,0,0,0,0,19.53194823,77.19691231,3.068991343,232.9371406,2021.910599,2146.373539,2136.902977,2104.315122,1976.135779,131.071641
09-01-2024 23:00,09-01-2024,23,1,1,0,0,0,0,0,0,0,0,24.07723704,63.70471001,1.252036332,117.473573,2046.366044,2021.910599,2057.241634,2129.412405,1971.34443,126.9770777
10-01-2024 00:00,10-01-2024,0,2,1,0,0,0,0,0,0,0,0,24.9055978,69.60320947,1.629620339,0,2156.541169,2046.366044,2166.712226,1917.063771,1970.89128,126.6762537
10-01-2024 01:00,10-01-2024,1,2,1,0,0,0,0,0,0,0,0,21.62689239,69.09427708,3.275700415,117.473573,2092.211153,2156.541169,2048.257376,2228.966915,1970.467486,126.0079039
10-01-2024 02:00,10-01-2024,2,2,1,0,0,0,0,0,0,0,0,23.54220697,69.66580988,1.62042793,232.9371406,2028.826478,2092.211153,1950.979726,2125.74705,1972.298893,127.4982641
10-01-2024 03:00,10-01-2024,3,2,1,0,0,0,0,0,0,0,0,25.6247693,70.41326473,2.74141398,344.4150891,2209.873418,2028.826478,1971.41558,1961.471036,1975.542508,127.9218384
10-01-2024 04:00,10-01-2024,4,2,1,0,0,0,0,0,0,0,0,24.06763948,60.82953028,1.349424948,450,1980.274334,2209.873418,2071.924244,2029.832668,1985.478251,136.5565041
10-01-2024 05:00,10-01-2024,5,2,1,0,0,0,0,0,0,0,0,27.66556549,57.49171092,3.928535152,547.8852861,1919.56586,1980.274334,2075.233574,1974.223415,1981.659505,135.3097567
10-01-2024 06:00,10-01-2024,6,2,1,0,0,0,0,0,0,0,0,26.51491575,59.06774928,2.374429033,636.3961031,1808.316389,1919.56586,1927.488037,1869.723667,1975.17335,134.3568619
10-01-2024 07:00,10-01-2024,7,2,1,0,0,0,0,0,0,0,0,27.00422137,57.41695523,1.585466969,714.0180063,1970.278053,1808.316389,2051.40052,2012.697112,1970.207865,138.3389406
10-01-2024 08:00,10-01-2024,8,2,1,0,0,0,0,0,0,0,0,24.61163657,57.02046899,4.969152592,779.4228634,1923.554706,1970.278053,1882.485741,1822.573868,1966.827762,137.255679
10-01-2024 09:00,10-01-2024,9,2,1,0,0,0,0,0,0,0,0,24.80115561,51.24416416,3.67952099,831.4915793,1954.250592,1923.554706,1853.10937,1864.349815,1968.538969,136.4118598
10-01-2024 10:00,10-01-2024,10,2,1,0,0,0,0,0,0,0,0,24.11748094,54.64364663,1.805996088,869.3332437,1893.761667,1954.250592,1659.278848,2057.36616,1972.753187,134.2357482
10-01-2024 11:00,10-01-2024,11,2,1,0,0,0,0,0,0,0,0,21.93360059,46.90840565,3.791899461,892.3003752,1981.583345,1893.761667,1948.359671,1792.651504,1982.523304,117.9766014
10-01-2024 12:00,10-01-2024,12,2,1,0,0,0,0,0,0,0,0,21.62887378,55.80321764,1.044871472,900,1931.662412,1981.583345,1939.970543,1844.074624,1983.907624,117.7530102
10-01-2024 13:00,10-01-2024,13,2,1,0,0,0,0,0,0,0,0,20.01919951,52.06667628,1.592052166,892.3003752,1814.328888,1931.662412,1916.165881,2003.434928,1983.561452,117.8999136
10-01-2024 14:00,10-01-2024,14,2,1,0,0,0,0,0,0,0,0,20.08774134,49.48246413,3.763104683,869.3332437,1820.064246,1814.328888,1876.706517,1814.415753,1979.318244,122.1855936
10-01-2024 15:00,10-01-2024,15,2,1,0,0,0,0,0,0,0,0,15.60076812,57.18455404,3.37792668,831.4915793,1836.350657,1820.064246,1672.830915,1856.582784,1976.958149,124.7734175
10-01-2024 16:00,10-01-2024,16,2,1,0,0,0,0,0,0,0,0,18.65220802,60.0809965,3.569290515,779.4228634,1913.650698,1836.350657,1946.39449,2032.746034,1983.771472,111.1669937
10-01-2024 17:00,10-01-2024,17,2,1,0,0,0,0,0,0,0,0,16.32861859,58.94194436,1.63559518,714.0180063,1940.937437,1913.650698,1939.004768,1899.459712,1982.407147,111.8445199
10-01-2024 18:00,10-01-2024,18,2,1,0,0,0,0,0,0,0,0,19.414798,63.08875634,2.213944438,636.3961031,1941.925722,1940.937437,2001.621077,2143.653812,1982.487675,111.8126028
10-01-2024 19:00,10-01-2024,19,2,1,0,0,0,0,0,0,0,0,14.68155838,62.42460234,4.689162512,547.8852861,2005.937871,1941.925722,2126.186926,1965.563106,1980.000368,112.0322239
10-01-2024 20:00,10-01-2024,20,2,1,0,0,0,0,0,0,0,0,16.84210496,59.87368768,2.075101664,450,2083.95404,2005.937871,2061.214508,1811.610253,1974.989991,107.8198564
10-01-2024 21:00,10-01-2024,21,2,1,0,0,0,0,0,0,0,0,19.76514201,68.63960232,4.526491672,344.4150891,2043.220289,2083.95404,2146.373539,2067.820104,1975.937472,108.7067743
10-01-2024 22:00,10-01-2024,22,2,1,0,0,0,0,0,0,0,0,19.52231905,67.27557981,2.709155747,232.9371406,1964.909779,2043.220289,2021.910599,2150.763733,1971.639419,103.5940888
10-01-2024 23:00,10-01-2024,23,2,1,0,0,0,0,0,0,0,0,21.91235688,76.33265558,4.286440004,117.473573,2242.6859,1964.909779,2046.366044,2049.152607,1969.264385,103.0433906
11-01-2024 00:00,11-01-2024,0,3,1,0,0,0,0,0,0,0,0,23.98553456,77.93481093,4.229947259,0,2020.431765,2242.6859,2156.541169,2145.567963,1977.444379,116.3617657
11-01-2024 01:00,11-01-2024,1,3,1,0,0,0,0,0,0,0,0,24.77578466,73.81246455,1.975172282,117.473573,2080.981116,2020.431765,2092.211153,2132.798013,1971.773154,110.41852
11-01-2024 02:00,11-01-2024,2,3,1,0,0,0,0,0,0,0,0,24.40364228,70.11268112,3.85167219,232.9371406,2065.708551,2080.981116,2028.826478,2029.230794,1971.305236,109.9085693
11-01-2024 03:00,11-01-2024,3,3,1,0,0,0,0,0,0,0,0,24.49815442,64.67454251,1.124466986,344.4150891,2128.263553,2065.708551,2209.873418,2112.613958,1972.841989,111.0002285
11-01-2024 04:00,11-01-2024,4,3,1,0,0,0,0,0,0,0,0,25.59570963,70.33566408,3.715830761,450,2123.13393,2128.263553,1980.274334,1994.016016,1969.441578,104.4818735
11-01-2024 05:00,11-01-2024,5,3,1,0,0,0,0,0,0,0,0,28.32064032,65.59606724,2.921077218,547.8852861,1922.791664,2123.13393,1919.56586,1925.016786,1975.394061,109.0935468
11-01-2024 06:00,11-01-2024,6,3,1,0,0,0,0,0,0,0,0,25.80680125,64.32318734,3.048238551,636.3961031,1998.712484,1922.791664,1808.316389,2033.829999,1975.52847,109.023738
11-01-2024 07:00,11-01-2024,7,3,1,0,0,0,0,0,0,0,0,28.64462471,56.85113262,1.561834443,714.0180063,1793.599228,1998.712484,1970.278053,1943.367511,1983.46164,103.0932902
11-01-2024 08:00,11-01-2024,8,3,1,0,0,0,0,0,0,0,0,25.94245147,59.30202534,3.882947371,779.4228634,1958.525449,1793.599228,1923.554706,1884.821248,1976.100022,110.1426932
11-01-2024 09:00,11-01-2024,9,3,1,0,0,0,0,0,0,0,0,25.32067979,50.4750726,4.040956924,831.4915793,1775.0528,1958.525449,1954.250592,1928.924683,1977.557137,109.6475371
11-01-2024 10:00,11-01-2024,10,3,1,0,0,0,0,0,0,0,0,23.38168828,61.12578555,4.405010769,869.3332437,1876.601119,1775.0528,1893.761667,1708.638158,1970.090562,117.1484032
11-01-2024 11:00,11-01-2024,11,3,1,0,0,0,0,0,0,0,0,24.10370932,50.21334956,3.734078313,892.3003752,1911.159092,1876.601119,1981.583345,1813.534746,1969.375539,117.6856753
11-01-2024 12:00,11-01-2024,12,3,1,0,0,0,0,0,0,0,0,24.13612263,42.87394513,3.144965643,900,1970.788487,1911.159092,1931.662412,1799.54738,1966.441195,118.2446971
11-01-2024 13:00,11-01-2024,13,3,1,0,0,0,0,0,0,0,0,20.06659365,54.5200121,1.227359563,892.3003752,1881.836418,1970.788487,1814.328888,1874.604907,1968.071449,118.0138428
11-01-2024 14:00,11-01-2024,14,3,1,0,0,0,0,0,0,0,0,20.67843453,56.89874189,3.575103367,869.3332437,1750.2726,1881.836418,1820.064246,2040.710741,1970.884262,114.9549935
11-01-2024 15:00,11-01-2024,15,3,1,0,0,0,0,0,0,0,0,17.94711248,56.4087543,4.930445337,831.4915793,1812.949677,1750.2726,1836.350657,1868.373766,1967.976277,119.7201152
11-01-2024 16:00,11-01-2024,16,3,1,0,0,0,0,0,0,0,0,17.30386431,54.81225752,4.237892202,779.4228634,1965.761828,1812.949677,1913.650698,1987.838434,1967.001236,120.9279274
11-01-2024 17:00,11-01-2024,17,3,1,0,0,0,0,0,0,0,0,16.27452952,58.35277843,2.432124811,714.0180063,1947.866536,1965.761828,1940.937437,2143.782543,1969.172533,120.3950149
11-01-2024 18:00,11-01-2024,18,3,1,0,0,0,0,0,0,0,0,15.49649225,60.7499781,1.915637683,636.3961031,2061.751561,1947.866536,1941.925722,1952.110354,1969.461246,120.332654
11-01-2024 19:00,11-01-2024,19,3,1,0,0,0,0,0,0,0,0,16.28382027,61.43599701,4.350375503,547.8852861,2094.109897,2061.751561,2005.937871,2020.680233,1974.453989,121.6194766
11-01-2024 20:00,11-01-2024,20,3,1,0,0,0,0,0,0,0,0,19.11856068,72.51701828,3.900856031,450,2018.063058,2094.109897,2083.95404,2168.137742,1978.127824,123.9218206
11-01-2024 21:00,11-01-2024,21,3,1,0,0,0,0,0,0,0,0,14.89888415,69.03521104,1.254178944,344.4150891,2070.931163,2018.063058,2043.220289,2121.800625,1975.382366,122.1931719
11-01-2024 22:00,11-01-2024,22,3,1,0,0,0,0,0,0,0,0,21.63777369,64.41427619,1.568615985,232.9371406,2145.548114,2070.931163,1964.909779,2139.114616,1976.536986,122.990373
11-01-2024 23:00,11-01-2024,23,3,1,0,0,0,0,0,0,0,0,23.98116668,67.10270837,3.975301168,117.473573,2332.870976,2145.548114,2242.6859,2066.017299,1984.063583,127.6855019
12-01-2024 00:00,12-01-2024,0,4,1,0,0,0,0,0,0,0,0,22.98358236,75.62651897,2.761447004,0,2206.785646,2332.870976,2020.431765,2178.156851,1987.821294,136.6405495
12-01-2024 01:00,12-01-2024,1,4,1,0,0,0,0,0,0,0,0,22.79874783,78.83082974,4.726833188,117.473573,1861.620767,2206.785646,2080.981116,1972.667171,1995.586039,143.6874127
12-01-2024 02:00,12-01-2024,2,4,1,0,0,0,0,0,0,0,0,24.61288286,68.9838714,2.883752194,232.9371406,2010.672764,1861.620767,2065.708551,2063.076115,1986.446025,144.9901177
12-01-2024 03:00,12-01-2024,3,4,1,0,0,0,0,0,0,0,0,29.00863367,74.94647531,1.118338486,344.4150891,2098.072464,2010.672764,2128.263553,2175.846799,1984.152867,144.1145783
12-01-2024 04:00,12-01-2024,4,4,1,0,0,0,0,0,0,0,0,26.04795879,60.4410143,1.914501599,450,1920.673021,2098.072464,2123.13393,1919.873596,1982.894905,142.9288473
12-01-2024 05:00,12-01-2024,5,4,1,0,0,0,0,0,0,0,0,25.90405586,67.17185541,4.075090544,547.8852861,2023.694033,1920.673021,1922.791664,1892.306932,1974.459034,140.2413631
12-01-2024 06:00,12-01-2024,6,4,1,0,0,0,0,0,0,0,0,31.25938537,61.0206707,2.690255464,636.3961031,1747.231765,2023.694033,1998.712484,2061.966036,1978.663299,140.1375204
12-01-2024 07:00,12-01-2024,7,4,1,0,0,0,0,0,0,0,0,28.03205928,56.10944348,1.239427657,714.0180063,1892.121851,1747.231765,1793.599228,1916.947709,1968.184936,147.7673767
12-01-2024 08:00,12-01-2024,8,4,1,0,0,0,0,0,0,0,0,27.41194784,58.84414428,4.389717865,779.4228634,1813.475155,1892.121851,1958.525449,1941.800094,1972.290045,144.0275521
12-01-2024 09:00,12-01-2024,9,4,1,0,0,0,0,0,0,0,0,25.07393741,53.04690899,2.007387961,831.4915793,1899.080246,1813.475155,1775.0528,1779.537606,1966.246283,147.6285848
12-01-2024 10:00,12-01-2024,10,4,1,0,0,0,0,0,0,0,0,24.38073174,48.86290551,4.949127824,869.3332437,1773.31698,1899.080246,1876.601119,1927.223738,1971.414093,142.7344687
12-01-2024 11:00,12-01-2024,11,4,1,0,0,0,0,0,0,0,0,22.3047807,47.82870544,2.620581088,892.3003752,1745.744659,1773.31698,1911.159092,1856.838233,1967.110587,147.204448
12-01-2024 12:00,12-01-2024,12,4,1,0,0,0,0,0,0,0,0,22.66412966,51.97981629,3.164479284,900,1885.460648,1745.744659,1970.788487,1833.292279,1960.218319,153.6685681
12-01-2024 13:00,12-01-2024,13,4,1,0,0,0,0,0,0,0,0,19.7169686,49.71873964,4.290696835,892.3003752,1974.402033,1885.460648,1881.836418,1838.048484,1956.662993,154.3987322
12-01-2024 14:00,12-01-2024,14,4,1,0,0,0,0,0,0,0,0,17.69358182,47.70356415,1.978505187,869.3332437,1908.474831,1974.402033,1750.2726,1984.951975,1960.519893,153.6023828
12-01-2024 15:00,12-01-2024,15,4,1,0,0,0,0,0,0,0,0,20.89138433,54.20321004,4.652030254,831.4915793,1992.866946,1908.474831,1812.949677,1788.628963,1967.111653,147.4591837
12-01-2024 16:00,12-01-2024,16,4,1,0,0,0,0,0,0,0,0,15.46682995,59.82155893,1.052300771,779.4228634,1929.186118,1992.866946,1965.761828,1854.792913,1974.608206,143.8092805
12-01-2024 17:00,12-01-2024,17,4,1,0,0,0,0,0,0,0,0,17.90714424,54.40999593,2.158921261,714.0180063,1865.377162,1929.186118,1947.866536,2103.960755,1973.084218,144.1006106
12-01-2024 18:00,12-01-2024,18,4,1,0,0,0,0,0,0,0,0,16.68637709,56.80729995,3.444352181,636.3961031,2146.370495,1865.377162,2061.751561,2160.667071,1969.647161,145.7030982
12-01-2024 19:00,12-01-2024,19,4,1,0,0,0,0,0,0,0,0,15.87692121,65.08369302,2.01561501,547.8852861,2012.533431,2146.370495,2094.109897,2036.618594,1973.17295,149.014969
12-01-2024 20:00,12-01-2024,20,4,1,0,0,0,0,0,0,0,0,18.69003488,66.66873056,4.086402393,450,2074.087158,2012.533431,2018.063058,2147.369112,1969.77393,147.0539424
12-01-2024 21:00,12-01-2024,21,4,1,0,0,0,0,0,0,0,0,15.46517645,72.25629038,3.588536237,344.4150891,2054.607413,2074.087158,2070.931163,2091.172227,1972.108268,148.2932546
12-01-2024 22:00,12-01-2024,22,4,1,0,0,0,0,0,0,0,0,17.91978787,69.64820811,4.922452537,232.9371406,2105.152092,2054.607413,2145.548114,2038.459056,1971.428111,147.8570839
12-01-2024 23:00,12-01-2024,23,4,1,0,0,0,0,0,0,0,0,19.89393458,74.53503284,4.847992651,117.473573,1993.971959,2105.152092,2332.870976,2130.163618,1969.744944,146.0071219
13-01-2024 00:00,13-01-2024,0,5,1,1,0,0,0,0,0,0,0,21.5619705,70.79493341,4.624104866,0,1964.794582,1993.971959,2206.785646,1838.473191,1955.624152,124.1066761
13-01-2024 01:00,13-01-2024,1,5,1,1,0,0,0,0,0,0,0,23.52729424,73.81085679,3.210562885,117.473573,1721.147697,1964.794582,1861.620767,1762.471811,1945.54119,112.0595253
13-01-2024 02:00,13-01-2024,2,5,1,1,0,0,0,0,0,0,0,23.37640164,67.45651486,1.460619782,232.9371406,1724.368256,1721.147697,2010.672764,1726.490996,1939.688146,120.0192671
13-01-2024 03:00,13-01-2024,3,5,1,1,0,0,0,0,0,0,0,25.92145959,62.29498371,2.084290996,344.4150891,1676.525923,1724.368256,2098.072464,1879.632503,1927.758791,126.699709
13-01-2024 04:00,13-01-2024,4,5,1,1,0,0,0,0,0,0,0,26.57843227,69.49407159,2.818190295,450,1744.696904,1676.525923,1920.673021,1600.079798,1910.194352,131.2020931
13-01-2024 05:00,13-01-2024,5,5,1,1,0,0,0,0,0,0,0,25.98459247,54.73108922,3.766920736,547.8852861,1568.547729,1744.696904,2023.694033,1927.587807,1902.862014,135.4398694
13-01-2024 06:00,13-01-2024,6,5,1,1,0,0,0,0,0,0,0,29.34235449,67.47277115,1.279775748,636.3961031,1707.298407,1568.547729,1747.231765,1765.313712,1883.897585,148.9740441
13-01-2024 07:00,13-01-2024,7,5,1,1,0,0,0,0,0,0,0,25.44724079,61.55420461,3.124082275,714.0180063,1658.43741,1707.298407,1892.121851,1563.065078,1882.233695,150.7789041
13-01-2024 08:00,13-01-2024,8,5,1,1,0,0,0,0,0,0,0,26.92549878,55.57731618,3.943376773,779.4228634,1665.638818,1658.43741,1813.475155,1565.970875,1872.496843,157.5077697
13-01-2024 09:00,13-01-2024,9,5,1,1,0,0,0,0,0,0,0,25.07048505,50.36134561,2.493533334,831.4915793,1667.610705,1665.638818,1899.080246,1573.693573,1866.336996,162.7208969
13-01-2024 10:00,13-01-2024,10,5,1,1,0,0,0,0,0,0,0,25.38172222,38.81179516,4.47449975,869.3332437,1642.645262,1667.610705,1773.31698,1822.398871,1856.692431,167.4857128
13-01-2024 11:00,13-01-2024,11,5,1,1,0,0,0,0,0,0,0,25.80244098,50.94643159,1.01930087,892.3003752,1524.53873,1642.645262,1745.744659,1598.706049,1851.247777,172.3667644
13-01-2024 12:00,13-01-2024,12,5,1,1,0,0,0,0,0,0,0,22.84522913,50.63291432,3.876793488,900,1498.167102,1524.53873,1885.460648,1578.820551,1842.030863,183.7893396
13-01-2024 13:00,13-01-2024,13,5,1,1,0,0,0,0,0,0,0,19.41482416,44.87964994,3.57373784,892.3003752,1539.72891,1498.167102,1974.402033,1599.433738,1825.893632,196.3816477
13-01-2024 14:00,13-01-2024,14,5,1,1,0,0,0,0,0,0,0,19.67193472,47.4087342,2.3368375,869.3332437,1567.283922,1539.72891,1908.474831,1673.476069,1807.782252,202.0520013
13-01-2024 15:00,13-01-2024,15,5,1,1,0,0,0,0,0,0,0,19.31123007,55.01104765,1.055576216,831.4915793,1695.832465,1567.283922,1992.866946,1803.655205,1793.565964,206.6108757
13-01-2024 16:00,13-01-2024,16,5,1,1,0,0,0,0,0,0,0,19.48012865,58.0563556,1.313166729,779.4228634,1738.400873,1695.832465,1929.186118,1674.816729,1781.189527,203.0185222
13-01-2024 17:00,13-01-2024,17,5,1,1,0,0,0,0,0,0,0,19.61478763,62.19690882,4.568546428,714.0180063,1763.135317,1738.400873,1865.377162,1768.464359,1773.240142,200.6934956
